ID,Label,Rarity,ItemType,Icon
house_housingitem_table_pirate_dresser01_d,Black-lacquered Vanity Table,3,HousingItem,House_HousingItem_Table_Pirate_Dresser01_D
house_housingitem_table_pirate_dresser01_c,Well-polished Vanity Table,3,HousingItem,House_HousingItem_Table_Pirate_Dresser01_C
house_housingitem_table_pirate_dresser01_b,Salt-stripped Vanity Table,2,HousingItem,House_HousingItem_Table_Pirate_Dresser01_B
house_housingitem_table_pirate_dresser01_a,Hardworking Vanity Table,2,HousingItem,House_HousingItem_Table_Pirate_Dresser01_A
house_housingitem_table_pirate_desk01_d,Black-lacquered Scrolled Desk,3,HousingItem,House_HousingItem_Table_Pirate_Desk01_D
house_housingitem_table_pirate_desk01_c,Well-polished Scrolled Desk,3,HousingItem,House_HousingItem_Table_Pirate_Desk01_C
house_housingitem_table_pirate_desk01_b,Salt-stripped Scrolled Desk,2,HousingItem,House_HousingItem_Table_Pirate_Desk01_B
house_housingitem_table_pirate_desk01_a,Hardworking Scrolled Desk,2,HousingItem,House_HousingItem_Table_Pirate_Desk01_A
house_housingitem_table_logtablestump,Tree Stump Side Table,0,HousingItem,House_HousingItem_Table_LogTableStump
house_housingitem_table_logtable,Tree Stump Table,0,HousingItem,House_HousingItem_Table_LogTable
house_housingitem_table_dintable_lg_a,Old Wood Dining Table,1,HousingItem,House_HousingItem_Table_DinTable_Lg_A
house_housingitem_storage_t4_cheststeel,Golden Steel Storage Chest,3,HousingItem,House_HousingItem_Storage_T4_ChestSteel
house_housingitem_storage_t3_settler,Hope Storage Chest,2,HousingItem,House_HousingItem_Storage_T3_Settler
house_housingitem_storage_t2_chestiron,Iron Storage Chest,1,HousingItem,House_HousingItem_Storage_T2_ChestIron
house_housingitem_storage_t1_chestoldlog,Hewn Log Storage Chest,0,HousingItem,House_HousingItem_Storage_T1_ChestOldLog
emberstonet1,Ember Stone,3,Resource,ResinT3
house_housingitem_stonefurnace_alchemy,Rustic Stone Stove,3,HousingItem,House_HousingItem_StoneFurnace_Alchemy
house_housingitem_smallalchemycabinet,Small Rustic Cabinet,1,HousingItem,House_HousingItem_SmallAlchemyCabinet
house_housingitem_singleshelf_a,Rickety Wooden Wall Shelf,0,HousingItem,House_HousingItem_SingleShelf_A
house_housingitem_settler_stove01_d,Orichalcum Settler's Stove,2,HousingItem,House_HousingItem_Settler_Stove01_D
house_housingitem_settler_stove01_c,Starmetal Settler's Stove,1,HousingItem,House_HousingItem_Settler_Stove01_C
house_housingitem_settler_stove01_b,Steel Settler's Stove,0,HousingItem,House_HousingItem_Settler_Stove01_B
house_housingitem_settler_stove01_a,Iron Settler's Stove,0,HousingItem,House_HousingItem_Settler_Stove01_A
house_housingitem_settler_shelf01_d,Mahogany Wall Shelf,2,HousingItem,House_HousingItem_Settler_Shelf01_D
house_housingitem_settler_shelf01_c,Oak Wall Shelf,1,HousingItem,House_HousingItem_Settler_Shelf01_C
house_housingitem_settler_shelf01_b,Maple Wall Shelf,0,HousingItem,House_HousingItem_Settler_Shelf01_B
house_housingitem_settler_shelf01_a,Ash Wall Shelf,0,HousingItem,House_HousingItem_Settler_Shelf01_A
house_housingitem_settler_dresser01_d,Mahogany Dresser,2,HousingItem,House_HousingItem_Settler_Dresser01_D
house_housingitem_settler_dresser01_c,Oak Dresser,1,HousingItem,House_HousingItem_Settler_Dresser01_C
house_housingitem_settler_dresser01_b,Maple Dresser,0,HousingItem,House_HousingItem_Settler_Dresser01_B
house_housingitem_settler_dresser01_a,Ash Dresser,0,HousingItem,House_HousingItem_Settler_Dresser01_A
pigmentred,Red Pigment,0,Resource,PigmentRed
house_housingitem_settler_decor_wall_curtain03_b,Cherry Curtains,1,HousingItem,House_HousingItem_Settler_Decor_Wall_Curtain03_B
pigmentblue,Blue Pigment,0,Resource,PigmentBlue
house_housingitem_settler_decor_wall_curtain03_a,Cerulean Curtains,0,HousingItem,House_HousingItem_Settler_Decor_Wall_Curtain03_A
house_housingitem_settler_decor_wall_curtain02_b,Cherry Valance,1,HousingItem,House_HousingItem_Settler_Decor_Wall_Curtain02_B
house_housingitem_settler_decor_wall_curtain02_a,Cerulean Valance,0,HousingItem,House_HousingItem_Settler_Decor_Wall_Curtain02_A
house_housingitem_settler_decor_wall_curtain01_b,Cherry Drape,1,HousingItem,House_HousingItem_Settler_Decor_Wall_Curtain01_B
house_housingitem_settler_decor_wall_curtain01_a,Cerulean Drape,0,HousingItem,House_HousingItem_Settler_Decor_Wall_Curtain01_A
house_housingitem_settler_decor_garden_windchimes02,Robust Wind Chimes,1,HousingItem,House_HousingItem_Settler_Decor_Garden_Windchimes02
house_housingitem_settler_decor_garden_windchimes01,Colorful Wind Chimes,2,HousingItem,House_HousingItem_Settler_Decor_Garden_Windchimes01
house_housingitem_settler_decor_floor_fireplace03,Fireplace Books,1,HousingItem,House_HousingItem_Settler_Decor_Floor_Fireplace03
house_housingitem_settler_decor_floor_fireplace02,Fireplace Accessories,1,HousingItem,House_HousingItem_Settler_Decor_Floor_Fireplace02
house_housingitem_oldbookgroup_b,Old Books Row Short,1,HousingItem,House_HousingItem_OldBookGroup_B
house_housingitem_oldbookgroup_e,Old Books Stack,1,HousingItem,House_HousingItem_OldBookGroup_E
house_housingitem_oldbookgroup_f,Old Books Row Long,1,HousingItem,House_HousingItem_OldBookGroup_F
house_housingitem_settler_decor_floor_fireplace01,Fireplace Poker Set,1,HousingItem,House_HousingItem_Settler_Decor_Floor_Fireplace01
house_housingitem_settler_cabinet02_d,Mahogany Cabinet,2,HousingItem,House_HousingItem_Settler_Cabinet02_D
house_housingitem_settler_cabinet02_c,Oak Cabinet,1,HousingItem,House_HousingItem_Settler_Cabinet02_C
house_housingitem_settler_cabinet02_b,Maple Cabinet,0,HousingItem,House_HousingItem_Settler_Cabinet02_B
house_housingitem_settler_cabinet02_a,Ash Cabinet,0,HousingItem,House_HousingItem_Settler_Cabinet02_A
house_housingitem_settler_cabinet01_d,Mahogany Chest of Drawers,2,HousingItem,House_HousingItem_Settler_Cabinet01_D
house_housingitem_settler_cabinet01_c,Oak Chest of Drawers,1,HousingItem,House_HousingItem_Settler_Cabinet01_C
house_housingitem_settler_cabinet01_b,Maple Chest of Drawers,0,HousingItem,House_HousingItem_Settler_Cabinet01_B
house_housingitem_settler_cabinet01_a,Ash Chest of Drawers,0,HousingItem,House_HousingItem_Settler_Cabinet01_A
house_housingitem_settler_bookcase02_d,Mahogany Large Bookcase,2,HousingItem,House_HousingItem_Settler_Bookcase02_D
house_housingitem_settler_bookcase02_c,Oak Large Bookcase,1,HousingItem,House_HousingItem_Settler_Bookcase02_C
house_housingitem_settler_bookcase02_b,Maple Large Bookcase,0,HousingItem,House_HousingItem_Settler_Bookcase02_B
house_housingitem_settler_bookcase02_a,Ash Large Bookcase,0,HousingItem,House_HousingItem_Settler_Bookcase02_A
house_housingitem_settler_bookcase01_d,Mahogany Small Bookcase,2,HousingItem,House_HousingItem_Settler_Bookcase01_D
house_housingitem_settler_bookcase01_c,Oak Small Bookcase,1,HousingItem,House_HousingItem_Settler_Bookcase01_C
house_housingitem_settler_bookcase01_b,Maple Small Bookcase,0,HousingItem,House_HousingItem_Settler_Bookcase01_B
house_housingitem_settler_bookcase01_a,Ash Small Bookcase,0,HousingItem,House_HousingItem_Settler_Bookcase01_A
house_housingitem_settler_armoire01_d,Mahogany Armoire,2,HousingItem,House_HousingItem_Settler_Armoire01_D
house_housingitem_settler_armoire01_c,Oak Armoire,1,HousingItem,House_HousingItem_Settler_Armoire01_C
house_housingitem_settler_armoire01_b,Maple Armoire,0,HousingItem,House_HousingItem_Settler_Armoire01_B
house_housingitem_settler_armoire01_a,Ash Armoire,0,HousingItem,House_HousingItem_Settler_Armoire01_A
house_housingitem_scrollbookcase_lg,Rustic Wooden Scrollcase,1,HousingItem,House_HousingItem_ScrollBookcase_Lg
fibert5,Wirefiber,0,Resource,FiberT5
house_housingitem_rug_settler_decor_floor_rug03,Oval Cerulean Rug,0,HousingItem,House_HousingItem_Rug_Settler_Decor_Floor_Rug03
fibert4,Silk Threads,0,Resource,FiberT4
house_housingitem_rug_settler_decor_floor_rug02,Curved Grassy Rug,1,HousingItem,House_HousingItem_Rug_Settler_Decor_Floor_Rug02
house_housingitem_rug_settler_decor_floor_rug01,Round Sunny Rug,0,HousingItem,House_HousingItem_Rug_Settler_Decor_Floor_Rug01
house_housingitem_rug_pirate_decor_rug02,Round Seafoam Rug,2,HousingItem,House_HousingItem_Rug_Pirate_Decor_Rug02
house_housingitem_rug_pirate_decor_rug01,Curved Maritime Rug,1,HousingItem,House_HousingItem_Rug_Pirate_Decor_Rug01
feathert1,Feathers,0,Resource,FeatherT1
pristinebearpeltt1,Pristine Bear Pelt,3,Resource,RawhideT5
house_housingitem_rug_bearpelt,Bear Pelt Rug,2,HousingItem,House_HousingItem_Rug_BearPelt
house_housingitem_roundbirdcage,Round Bird Cage,1,HousingItem,House_HousingItem_RoundBirdCage
beeswaxt1,Beeswax,0,Resource,BeeswaxT1
house_housingitem_powderhorn,Powder Horn,1,HousingItem,House_HousingItem_PowderHorn
house_housingitem_pirate_stove01_d,Ornate Gold Stove,3,HousingItem,House_HousingItem_Pirate_Stove01_D
house_housingitem_pirate_stove01_c,Ornate Bronze Stove,3,HousingItem,House_HousingItem_Pirate_Stove01_C
house_housingitem_pirate_stove01_b,Ornate Copper Stove,2,HousingItem,House_HousingItem_Pirate_Stove01_B
house_housingitem_pirate_stove01_a,Ornate Cast-Iron Stove,2,HousingItem,House_HousingItem_Pirate_Stove01_A
house_housingitem_pirate_shelf01_d,Black-lacquered Galley Shelf,3,HousingItem,House_HousingItem_Pirate_Shelf01_D
house_housingitem_pirate_shelf01_c,Well-polished Galley Shelf,3,HousingItem,House_HousingItem_Pirate_Shelf01_C
house_housingitem_pirate_shelf01_b,Salt-stripped Galley Shelf,2,HousingItem,House_HousingItem_Pirate_Shelf01_B
house_housingitem_pirate_shelf01_a,Hardworking Galley Shelf,2,HousingItem,House_HousingItem_Pirate_Shelf01_A
pigmentyellow,Yellow Pigment,0,Resource,PigmentYellow
house_housingitem_pirate_decor_curtain03_b,Seafoam Ragged Curtains,2,HousingItem,House_HousingItem_Pirate_Decor_Curtain03_B
pigmentgreen,Green Pigment,0,Resource,PigmentGreen
house_housingitem_pirate_decor_curtain03_a,Maritime Ragged Curtains,1,HousingItem,House_HousingItem_Pirate_Decor_Curtain03_A
house_housingitem_pirate_decor_curtain02_b,Seafoam Posh Curtains,3,HousingItem,House_HousingItem_Pirate_Decor_Curtain02_B
house_housingitem_pirate_decor_curtain02_a,Maritime Posh Curtains,2,HousingItem,House_HousingItem_Pirate_Decor_Curtain02_A
house_housingitem_pirate_decor_curtain01_b,Seafoam Posh Valance,3,HousingItem,House_HousingItem_Pirate_Decor_Curtain01_B
house_housingitem_pirate_decor_curtain01_a,Maritime Posh Valance,2,HousingItem,House_HousingItem_Pirate_Decor_Curtain01_A
house_housingitem_pirate_cabinet02_d,Black-lacquered Tall Dresser,3,HousingItem,House_HousingItem_Pirate_Cabinet02_D
house_housingitem_pirate_cabinet02_c,Well-polished Tall Dresser,3,HousingItem,House_HousingItem_Pirate_Cabinet02_C
house_housingitem_pirate_cabinet02_b,Salt-stripped Tall Dresser,2,HousingItem,House_HousingItem_Pirate_Cabinet02_B
house_housingitem_pirate_cabinet02_a,Hardworking Tall Dresser,2,HousingItem,House_HousingItem_Pirate_Cabinet02_A
house_housingitem_pirate_cabinet01_d,Black-lacquered Short Dresser,3,HousingItem,House_HousingItem_Pirate_Cabinet01_D
house_housingitem_pirate_cabinet01_c,Well-polished Short Dresser,3,HousingItem,House_HousingItem_Pirate_Cabinet01_C
house_housingitem_pirate_cabinet01_b,Salt-stripped Short Dresser,2,HousingItem,House_HousingItem_Pirate_Cabinet01_B
house_housingitem_pirate_cabinet01_a,Hardworking Short Dresser,2,HousingItem,House_HousingItem_Pirate_Cabinet01_A
house_housingitem_pirate_bookcase02_d,Black-lacquered Tall Bookcase,3,HousingItem,House_HousingItem_Pirate_Bookcase02_D
house_housingitem_pirate_bookcase02_c,Well-polished Tall Bookcase,3,HousingItem,House_HousingItem_Pirate_Bookcase02_C
house_housingitem_pirate_bookcase02_b,Salt-stripped Tall Bookcase,2,HousingItem,House_HousingItem_Pirate_Bookcase02_B
house_housingitem_pirate_bookcase02_a,Hardworking Tall Bookcase,2,HousingItem,House_HousingItem_Pirate_Bookcase02_A
house_housingitem_pirate_bookcase01_d,Black-lacquered Low Bookcase,3,HousingItem,House_HousingItem_Pirate_Bookcase01_D
house_housingitem_pirate_bookcase01_c,Well-polished Low Bookcase,3,HousingItem,House_HousingItem_Pirate_Bookcase01_C
house_housingitem_pirate_bookcase01_b,Salt-stripped Low Bookcase,2,HousingItem,House_HousingItem_Pirate_Bookcase01_B
house_housingitem_pirate_bookcase01_a,Hardworking Low Bookcase,2,HousingItem,House_HousingItem_Pirate_Bookcase01_A
house_housingitem_pirate_bedsidetable_d,Black-lacquered Half-Barrel Table,3,HousingItem,House_HousingItem_Pirate_BedSideTable_D
house_housingitem_pirate_bedsidetable_c,Well-polished Half-Barrel Table,3,HousingItem,House_HousingItem_Pirate_BedSideTable_C
house_housingitem_pirate_bedsidetable_b,Salt-stripped Half-Barrel Table,2,HousingItem,House_HousingItem_Pirate_BedSideTable_B
house_housingitem_pirate_bedsidetable_a,Hardworking Half-Barrel Table,2,HousingItem,House_HousingItem_Pirate_BedSideTable_A
house_housingitem_pirate_armoire01_d,Black-lacquered Scrolled Armoire,3,HousingItem,House_HousingItem_Pirate_Armoire01_D
house_housingitem_pirate_armoire01_c,Well-polished Scrolled Armoire,3,HousingItem,House_HousingItem_Pirate_Armoire01_C
house_housingitem_pirate_armoire01_b,Salt-stripped Scrolled Armoire,2,HousingItem,House_HousingItem_Pirate_Armoire01_B
house_housingitem_pirate_armoire01_a,Hardworking Scrolled Armoire,2,HousingItem,House_HousingItem_Pirate_Armoire01_A
house_housingitem_lighting_settler_lightwall01_a,Warm Iron Sconce - Bright,1,HousingItem,House_HousingItem_Lighting_Settler_LightWall01_A
house_housingitem_lighting_settler_lighttable01_a,Warm Iron Lantern - Bright,1,HousingItem,House_HousingItem_Lighting_Settler_LightTable01_A
house_housingitem_lighting_settler_lighthanging01_a,Warm Iron Chandelier - Bright,1,HousingItem,House_HousingItem_Lighting_Settler_LightHanging01_A
house_housingitem_lighting_pirate_lightwall01_a,"Captain Quicksilver's Lamp, Silver Replica",1,HousingItem,House_HousingItem_Lighting_Pirate_LightWall01_A
house_housingitem_lighting_pirate_lighttable01_a,Silver Candelabra,1,HousingItem,House_HousingItem_Lighting_Pirate_LightTable01_A
house_housingitem_lighting_pirate_lightceiling01_a,Hardworking Helm Chandelier,1,HousingItem,House_HousingItem_Lighting_Pirate_LightCeiling01_A
ancientskullt1,Ancient Skull,3,Resource,FOCSTRBonusT4
house_housingitem_lighting_pirate_decor_skullcandle01,Skull Candleholder,2,HousingItem,House_HousingItem_Lighting_Pirate_Decor_SkullCandle01
house_housingitem_lighting_lantern_c,Rusty Iron Lantern,1,HousingItem,House_HousingItem_Lighting_Lantern_C
house_housingitem_lighting_candleholder_a,Rusty Iron Candelabra,1,HousingItem,House_HousingItem_Lighting_CandleHolder_A
house_housingitem_hw_placesetting,Old Placesetting,0,HousingItem,House_HousingItem_HW_Placesetting
house_housingitem_chair_stoolb_t2,Old Log Stool,1,HousingItem,House_HousingItem_Chair_StoolB_T2
house_housingitem_chair_settler_stool_d,Mahogany Bar Stool,2,HousingItem,House_HousingItem_Chair_Settler_Stool_D
house_housingitem_chair_settler_stool_c,Oak Bar Stool,1,HousingItem,House_HousingItem_Chair_Settler_Stool_C
house_housingitem_chair_settler_stool_b,Maple Bar Stool,0,HousingItem,House_HousingItem_Chair_Settler_Stool_B
house_housingitem_chair_settler_stool_a,Ash Bar Stool,0,HousingItem,House_HousingItem_Chair_Settler_Stool_A
house_housingitem_chair_settler_chair02_d,Mahogany Casual Chair,2,HousingItem,House_HousingItem_Chair_Settler_Chair02_D
house_housingitem_chair_settler_chair02_c,Oak Casual Chair,1,HousingItem,House_HousingItem_Chair_Settler_Chair02_C
house_housingitem_chair_settler_chair02_b,Maple Casual Chair,0,HousingItem,House_HousingItem_Chair_Settler_Chair02_B
house_housingitem_chair_settler_chair02_a,Ash Casual Chair,0,HousingItem,House_HousingItem_Chair_Settler_Chair02_A
house_housingitem_chair_settler_chair01_d,Mahogany Dining Chair,2,HousingItem,House_HousingItem_Chair_Settler_Chair01_D
house_housingitem_chair_settler_chair01_c,Oak Dining Chair,1,HousingItem,House_HousingItem_Chair_Settler_Chair01_C
house_housingitem_chair_settler_chair01_b,Maple Dining Chair,0,HousingItem,House_HousingItem_Chair_Settler_Chair01_B
house_housingitem_chair_settler_chair01_a,Ash Dining Chair,0,HousingItem,House_HousingItem_Chair_Settler_Chair01_A
house_housingitem_chair_pirate_stool_d,Gothic Velvet Stool,3,HousingItem,House_HousingItem_Chair_Pirate_Stool_D
house_housingitem_chair_pirate_stool_c,Bloody Velvet Stool,3,HousingItem,House_HousingItem_Chair_Pirate_Stool_C
house_housingitem_chair_pirate_stool_b,Seafoam Velvet Stool,2,HousingItem,House_HousingItem_Chair_Pirate_Stool_B
house_housingitem_chair_pirate_stool_a,Maritime Velvet Stool,2,HousingItem,House_HousingItem_Chair_Pirate_Stool_A
house_housingitem_chair_pirate_chair02_d,Gothic Velvet Dining Chair,3,HousingItem,House_HousingItem_Chair_Pirate_Chair02_D
house_housingitem_chair_pirate_chair02_c,Bloody Velvet Dining Chair,3,HousingItem,House_HousingItem_Chair_Pirate_Chair02_C
house_housingitem_chair_pirate_chair02_b,Seafoam Velvet Dining Chair,2,HousingItem,House_HousingItem_Chair_Pirate_Chair02_B
house_housingitem_chair_pirate_chair02_a,Maritime Velvet Dining Chair,2,HousingItem,House_HousingItem_Chair_Pirate_Chair02_A
house_housingitem_chair_pirate_chair01_d,Gothic Velvet Armchair,3,HousingItem,House_HousingItem_Chair_Pirate_Chair01_D
house_housingitem_chair_pirate_chair01_c,Bloody Velvet Armchair,3,HousingItem,House_HousingItem_Chair_Pirate_Chair01_C
house_housingitem_chair_pirate_chair01_b,Seafoam Velvet Armchair,2,HousingItem,House_HousingItem_Chair_Pirate_Chair01_B
house_housingitem_chair_pirate_chair01_a,Maritime Velvet Armchair,2,HousingItem,House_HousingItem_Chair_Pirate_Chair01_A
house_housingitem_chair_lg_a,Old Desk Chair,1,HousingItem,House_HousingItem_Chair_Lg_A
house_housingitem_chair_finechair_b,Rickety Wooden Stool,0,HousingItem,House_HousingItem_Chair_FineChair_B
house_housingitem_chair_finechair_a,Rickety Wooden Chair,0,HousingItem,House_HousingItem_Chair_FineChair_A
house_housingitem_cairn_d,Stone Cairn,0,HousingItem,House_HousingItem_Cairn_D
trackerssealt1,Tracker's Seal,4,Resource,MI_MedallionGlowingRunes
house_housingitem_buff_skinning_bonus_t2,Basic Skinning Gathering Trophy,2,HousingItem,House_HousingItem_Buff_Skinning_Bonus_T2
house_housingitem_buff_skinning_bonus_t3,Major Skinning Gathering Trophy,3,HousingItem,House_HousingItem_Buff_Skinning_Bonus_T3
notesonaeternumfaunat1,Notes on Aeternum Fauna,3,Resource,NotesOnAeternumFaunaT1
house_housingitem_buff_skinning_bonus_t1,Minor Skinning Gathering Trophy,1,HousingItem,House_HousingItem_Buff_Skinning_Bonus_T1
precisionarmoringtoolst1,Precision Armoring Tools,4,Resource,MI_ToolPouch
house_housingitem_buff_outfitting_bonus_t2,Basic Armoring Crafting Trophy,2,HousingItem,House_HousingItem_Buff_Outfitting_Bonus_T2
house_housingitem_buff_outfitting_bonus_t3,Major Armoring Crafting Trophy,3,HousingItem,House_HousingItem_Buff_Outfitting_Bonus_T3
armorersjournalt1,Armorer's Journal,3,Resource,MI_Grimoire
house_housingitem_buff_outfitting_bonus_t1,Minor Armoring Crafting Trophy,1,HousingItem,House_HousingItem_Buff_Outfitting_Bonus_T1
