ID,Label,Rarity,Value
lightchest_marauderrank3_brigand,lightchest_marauderrank3_brigand,2,56
lightchest_marauderrank3_barbarian,lightchest_marauderrank3_barbarian,2,56
lightchest_marauderrank2_occultist,lightchest_marauderrank2_occultist,2,20
lightchest_marauderrank2_cleric,lightchest_marauderrank2_cleric,2,20
lightchest_marauderrank2_brigand,lightchest_marauderrank2_brigand,2,20
lightchest_marauderrank2_barbarian,lightchest_marauderrank2_barbarian,2,20
lightchest_marauderrank1_occultist,lightchest_marauderrank1_occultist,1,5
lightchest_marauderrank1_cleric,lightchest_marauderrank1_cleric,1,5
lightchest_marauderrank1_brigand,lightchest_marauderrank1_brigand,1,5
lightchest_marauderrank1_barbarian,lightchest_marauderrank1_barbarian,1,5
lightchest_crafteddungeon7t5,lightchest_crafteddungeon7t5,0,248
lightchest_crafteddungeon6t5,lightchest_crafteddungeon6t5,0,248
lightchest_crafteddungeon5t4,lightchest_crafteddungeon5t4,0,86
lightchest_crafteddungeon4t4,lightchest_crafteddungeon4t4,0,86
lightchest_crafteddungeon2t3,lightchest_crafteddungeon2t3,0,32
lightchest_crafteddungeon1t3,lightchest_crafteddungeon1t3,0,32
lightchest_covenantrank5_occultist,lightchest_covenantrank5_occultist,3,488
lightchest_covenantrank5_cleric,lightchest_covenantrank5_cleric,3,488
lightchest_covenantrank5_brigand,lightchest_covenantrank5_brigand,3,488
lightchest_covenantrank5_barbarian,lightchest_covenantrank5_barbarian,3,488
lightchest_covenantrank4_occultist,lightchest_covenantrank4_occultist,3,164
lightchest_covenantrank4_cleric,lightchest_covenantrank4_cleric,3,164
lightchest_covenantrank4_brigand,lightchest_covenantrank4_brigand,3,164
lightchest_covenantrank4_barbarian,lightchest_covenantrank4_barbarian,3,164
lightchest_covenantrank3_occultist,lightchest_covenantrank3_occultist,2,56
lightchest_covenantrank3_cleric,lightchest_covenantrank3_cleric,2,56
lightchest_covenantrank3_brigand,lightchest_covenantrank3_brigand,2,56
lightchest_covenantrank3_barbarian,lightchest_covenantrank3_barbarian,2,56
lightchest_covenantrank2_occultist,lightchest_covenantrank2_occultist,2,20
lightchest_covenantrank2_cleric,lightchest_covenantrank2_cleric,2,20
lightchest_covenantrank2_brigand,lightchest_covenantrank2_brigand,2,20
lightchest_covenantrank2_barbarian,lightchest_covenantrank2_barbarian,2,20
lightchest_covenantrank1_occultist,lightchest_covenantrank1_occultist,1,5
lightchest_covenantrank1_cleric,lightchest_covenantrank1_cleric,1,5
lightchest_covenantrank1_brigand,lightchest_covenantrank1_brigand,1,5
lightchest_covenantrank1_barbarian,lightchest_covenantrank1_barbarian,1,5
2hstafflife_hopemanifestt4,2hstafflife_hopemanifestt4,3,5
intstrbonust4,intstrbonust4,1,921
intfocbonust4,intfocbonust4,1,921
intdexbonust4,intdexbonust4,1,921
intconbonust4,intconbonust4,1,921
intbonust4,intbonust4,1,921
incenset5,incenset5,0,345
incenset4,incenset4,0,101
incenset3,incenset3,0,19
incenset2,incenset2,0,73
house_housingitem_windchimes_post_c,house_housingitem_windchimes_post_c,1,5055
house_housingitem_targetdummy,house_housingitem_targetdummy,2,17
house_housingitem_table_settler_table02_d,house_housingitem_table_settler_table02_d,2,5055
house_housingitem_table_settler_table02_c,house_housingitem_table_settler_table02_c,1,511
house_housingitem_table_settler_table02_b,house_housingitem_table_settler_table02_b,0,71
house_housingitem_table_settler_table02_a,house_housingitem_table_settler_table02_a,0,71
house_housingitem_table_settler_table01_d,house_housingitem_table_settler_table01_d,2,5055
house_housingitem_table_settler_table01_c,house_housingitem_table_settler_table01_c,1,511
house_housingitem_table_settler_table01_b,house_housingitem_table_settler_table01_b,0,71
house_housingitem_table_settler_table01_a,house_housingitem_table_settler_table01_a,0,179
house_housingitem_table_settler_desk01_d,house_housingitem_table_settler_desk01_d,2,5055
house_housingitem_table_settler_desk01_c,house_housingitem_table_settler_desk01_c,1,511
house_housingitem_table_settler_desk01_b,house_housingitem_table_settler_desk01_b,0,71
house_housingitem_table_settler_desk01_a,house_housingitem_table_settler_desk01_a,0,179
house_housingitem_table_settler_decor_garden_picnictable01,house_housingitem_table_settler_decor_garden_picnictable01,1,5055
house_housingitem_table_settler_bedsidetable_d,house_housingitem_table_settler_bedsidetable_d,2,5055
house_housingitem_table_settler_bedsidetable_c,house_housingitem_table_settler_bedsidetable_c,1,511
house_housingitem_table_settler_bedsidetable_b,house_housingitem_table_settler_bedsidetable_b,0,71
house_housingitem_table_settler_bedsidetable_a,house_housingitem_table_settler_bedsidetable_a,0,179
house_housingitem_table_pirate_table02_d,house_housingitem_table_pirate_table02_d,3,5055
house_housingitem_table_pirate_table02_c,house_housingitem_table_pirate_table02_c,3,5055
house_housingitem_table_pirate_table02_b,house_housingitem_table_pirate_table02_b,2,511
house_housingitem_table_pirate_table02_a,house_housingitem_table_pirate_table02_a,2,511
house_housingitem_table_pirate_table01_d,house_housingitem_table_pirate_table01_d,3,5055
house_housingitem_table_pirate_table01_c,house_housingitem_table_pirate_table01_c,3,5055
house_housingitem_table_pirate_table01_b,house_housingitem_table_pirate_table01_b,2,511
house_housingitem_table_pirate_table01_a,house_housingitem_table_pirate_table01_a,2,511
house_housingitem_table_pirate_island01,house_housingitem_table_pirate_island01,1,5055
house_housingitem_table_pirate_dresser01_d,house_housingitem_table_pirate_dresser01_d,3,5055
house_housingitem_table_pirate_dresser01_c,house_housingitem_table_pirate_dresser01_c,3,5055
house_housingitem_table_pirate_dresser01_b,house_housingitem_table_pirate_dresser01_b,2,511
house_housingitem_table_pirate_dresser01_a,house_housingitem_table_pirate_dresser01_a,2,511
house_housingitem_table_pirate_desk01_d,house_housingitem_table_pirate_desk01_d,3,5055
house_housingitem_table_pirate_desk01_c,house_housingitem_table_pirate_desk01_c,3,5055
house_housingitem_table_pirate_desk01_b,house_housingitem_table_pirate_desk01_b,2,511
house_housingitem_table_pirate_desk01_a,house_housingitem_table_pirate_desk01_a,2,511
house_housingitem_table_logtablestump,house_housingitem_table_logtablestump,0,121
house_housingitem_table_logtable,house_housingitem_table_logtable,0,71
house_housingitem_table_dintable_lg_a,house_housingitem_table_dintable_lg_a,1,511
house_housingitem_storage_t4_cheststeel,house_housingitem_storage_t4_cheststeel,3,5784
house_housingitem_storage_t3_settler,house_housingitem_storage_t3_settler,2,673
house_housingitem_storage_t2_chestiron,house_housingitem_storage_t2_chestiron,1,98
house_housingitem_storage_t1_chestoldlog,house_housingitem_storage_t1_chestoldlog,0,188
house_housingitem_stonefurnace_alchemy,house_housingitem_stonefurnace_alchemy,3,16
house_housingitem_smallalchemycabinet,house_housingitem_smallalchemycabinet,1,511
house_housingitem_singleshelf_a,house_housingitem_singleshelf_a,0,179
house_housingitem_settler_stove01_d,house_housingitem_settler_stove01_d,2,5055
house_housingitem_settler_stove01_c,house_housingitem_settler_stove01_c,1,511
house_housingitem_settler_stove01_b,house_housingitem_settler_stove01_b,0,71
house_housingitem_settler_stove01_a,house_housingitem_settler_stove01_a,0,179
house_housingitem_settler_shelf01_d,house_housingitem_settler_shelf01_d,2,5055
house_housingitem_settler_shelf01_c,house_housingitem_settler_shelf01_c,1,511
house_housingitem_settler_shelf01_b,house_housingitem_settler_shelf01_b,0,71
house_housingitem_settler_shelf01_a,house_housingitem_settler_shelf01_a,0,179
house_housingitem_settler_dresser01_d,house_housingitem_settler_dresser01_d,2,5055
house_housingitem_settler_dresser01_c,house_housingitem_settler_dresser01_c,1,511
house_housingitem_settler_dresser01_b,house_housingitem_settler_dresser01_b,0,71
house_housingitem_settler_dresser01_a,house_housingitem_settler_dresser01_a,0,179
house_housingitem_settler_decor_wall_curtain03_b,house_housingitem_settler_decor_wall_curtain03_b,1,718
house_housingitem_settler_decor_wall_curtain03_a,house_housingitem_settler_decor_wall_curtain03_a,0,113
house_housingitem_settler_decor_wall_curtain02_b,house_housingitem_settler_decor_wall_curtain02_b,1,718
house_housingitem_settler_decor_wall_curtain02_a,house_housingitem_settler_decor_wall_curtain02_a,0,113
house_housingitem_settler_decor_wall_curtain01_b,house_housingitem_settler_decor_wall_curtain01_b,1,718
house_housingitem_settler_decor_wall_curtain01_a,house_housingitem_settler_decor_wall_curtain01_a,0,113
house_housingitem_settler_decor_garden_windchimes02,house_housingitem_settler_decor_garden_windchimes02,1,99
house_housingitem_settler_decor_garden_windchimes01,house_housingitem_settler_decor_garden_windchimes01,2,71
house_housingitem_settler_decor_floor_fireplace03,house_housingitem_settler_decor_floor_fireplace03,1,5436
house_housingitem_settler_decor_floor_fireplace02,house_housingitem_settler_decor_floor_fireplace02,1,5436
house_housingitem_settler_decor_floor_fireplace01,house_housingitem_settler_decor_floor_fireplace01,1,3
house_housingitem_settler_cabinet02_d,house_housingitem_settler_cabinet02_d,2,5055
house_housingitem_settler_cabinet02_c,house_housingitem_settler_cabinet02_c,1,511
house_housingitem_settler_cabinet02_b,house_housingitem_settler_cabinet02_b,0,71
house_housingitem_settler_cabinet02_a,house_housingitem_settler_cabinet02_a,0,179
house_housingitem_settler_cabinet01_d,house_housingitem_settler_cabinet01_d,2,5055
house_housingitem_settler_cabinet01_c,house_housingitem_settler_cabinet01_c,1,511
house_housingitem_settler_cabinet01_b,house_housingitem_settler_cabinet01_b,0,71
house_housingitem_settler_cabinet01_a,house_housingitem_settler_cabinet01_a,0,179
house_housingitem_settler_bookcase02_d,house_housingitem_settler_bookcase02_d,2,5055
house_housingitem_settler_bookcase02_c,house_housingitem_settler_bookcase02_c,1,511
house_housingitem_settler_bookcase02_b,house_housingitem_settler_bookcase02_b,0,71
house_housingitem_settler_bookcase02_a,house_housingitem_settler_bookcase02_a,0,179
house_housingitem_settler_bookcase01_d,house_housingitem_settler_bookcase01_d,2,5055
house_housingitem_settler_bookcase01_c,house_housingitem_settler_bookcase01_c,1,511
house_housingitem_settler_bookcase01_b,house_housingitem_settler_bookcase01_b,0,71
house_housingitem_settler_bookcase01_a,house_housingitem_settler_bookcase01_a,0,179
house_housingitem_settler_armoire01_d,house_housingitem_settler_armoire01_d,2,5055
house_housingitem_settler_armoire01_c,house_housingitem_settler_armoire01_c,1,511
house_housingitem_settler_armoire01_b,house_housingitem_settler_armoire01_b,0,71
house_housingitem_settler_armoire01_a,house_housingitem_settler_armoire01_a,0,179
house_housingitem_scrollbookcase_lg,house_housingitem_scrollbookcase_lg,1,5055
house_housingitem_rug_settler_decor_floor_rug03,house_housingitem_rug_settler_decor_floor_rug03,0,517
house_housingitem_rug_settler_decor_floor_rug02,house_housingitem_rug_settler_decor_floor_rug02,1,191
house_housingitem_rug_settler_decor_floor_rug01,house_housingitem_rug_settler_decor_floor_rug01,0,111
house_housingitem_rug_pirate_decor_rug02,house_housingitem_rug_pirate_decor_rug02,2,2082
house_housingitem_rug_pirate_decor_rug01,house_housingitem_rug_pirate_decor_rug01,1,380
house_housingitem_rug_bearpelt,house_housingitem_rug_bearpelt,2,149
house_housingitem_roundbirdcage,house_housingitem_roundbirdcage,1,5055
house_housingitem_powderhorn,house_housingitem_powderhorn,1,741
house_housingitem_pirate_stove01_d,house_housingitem_pirate_stove01_d,3,5055
house_housingitem_pirate_stove01_c,house_housingitem_pirate_stove01_c,3,5055
house_housingitem_pirate_stove01_b,house_housingitem_pirate_stove01_b,2,511
house_housingitem_pirate_stove01_a,house_housingitem_pirate_stove01_a,2,511
house_housingitem_pirate_shelf01_d,house_housingitem_pirate_shelf01_d,3,5055
house_housingitem_pirate_shelf01_c,house_housingitem_pirate_shelf01_c,3,5055
house_housingitem_pirate_shelf01_b,house_housingitem_pirate_shelf01_b,2,511
house_housingitem_pirate_shelf01_a,house_housingitem_pirate_shelf01_a,2,511
house_housingitem_pirate_decor_curtain03_b,house_housingitem_pirate_decor_curtain03_b,2,718
house_housingitem_pirate_decor_curtain03_a,house_housingitem_pirate_decor_curtain03_a,1,227
house_housingitem_pirate_decor_curtain02_b,house_housingitem_pirate_decor_curtain02_b,3,718
house_housingitem_pirate_decor_curtain02_a,house_housingitem_pirate_decor_curtain02_a,2,227
house_housingitem_pirate_decor_curtain01_b,house_housingitem_pirate_decor_curtain01_b,3,718
house_housingitem_pirate_decor_curtain01_a,house_housingitem_pirate_decor_curtain01_a,2,227
house_housingitem_pirate_cabinet02_d,house_housingitem_pirate_cabinet02_d,3,5055
house_housingitem_pirate_cabinet02_c,house_housingitem_pirate_cabinet02_c,3,5055
house_housingitem_pirate_cabinet02_b,house_housingitem_pirate_cabinet02_b,2,511
house_housingitem_pirate_cabinet02_a,house_housingitem_pirate_cabinet02_a,2,511
house_housingitem_pirate_cabinet01_d,house_housingitem_pirate_cabinet01_d,3,5055
house_housingitem_pirate_cabinet01_c,house_housingitem_pirate_cabinet01_c,3,5055
house_housingitem_pirate_cabinet01_b,house_housingitem_pirate_cabinet01_b,2,511
house_housingitem_pirate_cabinet01_a,house_housingitem_pirate_cabinet01_a,2,511
house_housingitem_pirate_bookcase02_d,house_housingitem_pirate_bookcase02_d,3,5055
house_housingitem_pirate_bookcase02_c,house_housingitem_pirate_bookcase02_c,3,5055
house_housingitem_pirate_bookcase02_b,house_housingitem_pirate_bookcase02_b,2,511
house_housingitem_pirate_bookcase02_a,house_housingitem_pirate_bookcase02_a,2,511
house_housingitem_pirate_bookcase01_d,house_housingitem_pirate_bookcase01_d,3,5055
house_housingitem_pirate_bookcase01_c,house_housingitem_pirate_bookcase01_c,3,5055
house_housingitem_pirate_bookcase01_b,house_housingitem_pirate_bookcase01_b,2,511
house_housingitem_pirate_bookcase01_a,house_housingitem_pirate_bookcase01_a,2,511
house_housingitem_pirate_bedsidetable_d,house_housingitem_pirate_bedsidetable_d,3,5055
house_housingitem_pirate_bedsidetable_c,house_housingitem_pirate_bedsidetable_c,3,5055
house_housingitem_pirate_bedsidetable_b,house_housingitem_pirate_bedsidetable_b,2,511
house_housingitem_pirate_bedsidetable_a,house_housingitem_pirate_bedsidetable_a,2,511
house_housingitem_pirate_armoire01_d,house_housingitem_pirate_armoire01_d,3,5055
house_housingitem_pirate_armoire01_c,house_housingitem_pirate_armoire01_c,3,5055
house_housingitem_pirate_armoire01_b,house_housingitem_pirate_armoire01_b,2,511
house_housingitem_pirate_armoire01_a,house_housingitem_pirate_armoire01_a,2,511
house_housingitem_lighting_settler_lightwall01_a,house_housingitem_lighting_settler_lightwall01_a,1,125
house_housingitem_lighting_settler_lighttable01_a,house_housingitem_lighting_settler_lighttable01_a,1,64
house_housingitem_lighting_settler_lighthanging01_a,house_housingitem_lighting_settler_lighthanging01_a,1,64
house_housingitem_lighting_pirate_lightwall01_a,house_housingitem_lighting_pirate_lightwall01_a,1,339
house_housingitem_lighting_pirate_lighttable01_a,house_housingitem_lighting_pirate_lighttable01_a,1,339
house_housingitem_lighting_pirate_lightceiling01_a,house_housingitem_lighting_pirate_lightceiling01_a,1,339
house_housingitem_lighting_pirate_decor_skullcandle01,house_housingitem_lighting_pirate_decor_skullcandle01,2,16
house_housingitem_lighting_lantern_c,house_housingitem_lighting_lantern_c,1,64
house_housingitem_lighting_candleholder_a,house_housingitem_lighting_candleholder_a,1,342
house_housingitem_hw_placesetting,house_housingitem_hw_placesetting,0,176
house_housingitem_chair_stoolb_t2,house_housingitem_chair_stoolb_t2,1,179
house_housingitem_chair_settler_stool_d,house_housingitem_chair_settler_stool_d,2,5055
house_housingitem_chair_settler_stool_c,house_housingitem_chair_settler_stool_c,1,511
house_housingitem_chair_settler_stool_b,house_housingitem_chair_settler_stool_b,0,71
house_housingitem_chair_settler_stool_a,house_housingitem_chair_settler_stool_a,0,179
house_housingitem_chair_settler_chair02_d,house_housingitem_chair_settler_chair02_d,2,5055
house_housingitem_chair_settler_chair02_c,house_housingitem_chair_settler_chair02_c,1,511
house_housingitem_chair_settler_chair02_b,house_housingitem_chair_settler_chair02_b,0,71
house_housingitem_chair_settler_chair02_a,house_housingitem_chair_settler_chair02_a,0,71
house_housingitem_chair_settler_chair01_d,house_housingitem_chair_settler_chair01_d,2,5055
house_housingitem_chair_settler_chair01_c,house_housingitem_chair_settler_chair01_c,1,511
house_housingitem_chair_settler_chair01_b,house_housingitem_chair_settler_chair01_b,0,71
house_housingitem_chair_settler_chair01_a,house_housingitem_chair_settler_chair01_a,0,179
house_housingitem_chair_pirate_stool_d,house_housingitem_chair_pirate_stool_d,3,5055
house_housingitem_chair_pirate_stool_c,house_housingitem_chair_pirate_stool_c,3,5055
house_housingitem_chair_pirate_stool_b,house_housingitem_chair_pirate_stool_b,2,511
house_housingitem_chair_pirate_stool_a,house_housingitem_chair_pirate_stool_a,2,511
house_housingitem_chair_pirate_chair02_d,house_housingitem_chair_pirate_chair02_d,3,5055
house_housingitem_chair_pirate_chair02_c,house_housingitem_chair_pirate_chair02_c,3,5055
house_housingitem_chair_pirate_chair02_b,house_housingitem_chair_pirate_chair02_b,2,511
house_housingitem_chair_pirate_chair02_a,house_housingitem_chair_pirate_chair02_a,2,511
house_housingitem_chair_pirate_chair01_d,house_housingitem_chair_pirate_chair01_d,3,5055
house_housingitem_chair_pirate_chair01_c,house_housingitem_chair_pirate_chair01_c,3,5055
house_housingitem_chair_pirate_chair01_b,house_housingitem_chair_pirate_chair01_b,2,511
house_housingitem_chair_pirate_chair01_a,house_housingitem_chair_pirate_chair01_a,2,511
house_housingitem_chair_lg_a,house_housingitem_chair_lg_a,1,5055
house_housingitem_chair_finechair_b,house_housingitem_chair_finechair_b,0,5055
house_housingitem_chair_finechair_a,house_housingitem_chair_finechair_a,0,511
house_housingitem_cairn_d,house_housingitem_cairn_d,0,8
house_housingitem_buff_skinning_bonus_t3,house_housingitem_buff_skinning_bonus_t3,3,6255
house_housingitem_buff_outfitting_bonus_t3,house_housingitem_buff_outfitting_bonus_t3,3,6255
house_housingitem_buff_mining_bonus_t3,house_housingitem_buff_mining_bonus_t3,3,6255
