Source,Target,Quantity,Tradeskill,Rarity,Station,ItemType,Category,Value
covenantseal_barbarian,heavychest_covenantinquisitort5_barbarian,1,Armoring,3,Forge Tier 2,Armor,Faction Gear,1
mediumlegs_covenantrank4,mediumlegs_covenantrank4_occultist,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumlegs_covenantrank4,mediumlegs_covenantrank4_cleric,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumlegs_covenantrank4,mediumlegs_covenantrank4_barbarian,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumlegs_covenantrank3,mediumlegs_covenantrank3_occultist,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumlegs_covenantrank3,mediumlegs_covenantrank3_cleric,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumlegs_covenantrank3,mediumlegs_covenantrank3_barbarian,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumlegs_covenantrank2,mediumlegs_covenantrank2_occultist,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumlegs_covenantrank2,mediumlegs_covenantrank2_cleric,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumlegs_covenantrank2,mediumlegs_covenantrank2_barbarian,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumlegs_covenantrank1,mediumlegs_covenantrank1_occultist,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumlegs_covenantrank1,mediumlegs_covenantrank1_cleric,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumlegs_covenantrank1,mediumlegs_covenantrank1_barbarian,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumhead_syndicaterank5,mediumhead_syndicaterank5_occultist,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumhead_syndicaterank5,mediumhead_syndicaterank5_cleric,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumhead_syndicaterank5,mediumhead_syndicaterank5_barbarian,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumhead_syndicaterank4,mediumhead_syndicaterank4_occultist,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumhead_syndicaterank4,mediumhead_syndicaterank4_cleric,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumhead_syndicaterank4,mediumhead_syndicaterank4_barbarian,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumhead_syndicaterank3,mediumhead_syndicaterank3_occultist,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumhead_syndicaterank3,mediumhead_syndicaterank3_cleric,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumhead_syndicaterank3,mediumhead_syndicaterank3_barbarian,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumhead_syndicaterank2,mediumhead_syndicaterank2_occultist,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumhead_syndicaterank2,mediumhead_syndicaterank2_cleric,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumhead_syndicaterank2,mediumhead_syndicaterank2_barbarian,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumhead_syndicaterank1,mediumhead_syndicaterank1_occultist,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumhead_syndicaterank1,mediumhead_syndicaterank1_cleric,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumhead_syndicaterank1,mediumhead_syndicaterank1_barbarian,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumhead_syndicateplaguedoctort5,mediumhead_syndicateplaguedoctort5_cleric,3,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,729
mediumhead_syndicateplaguedoctort5,mediumhead_syndicateplaguedoctort5_brigand,3,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,729
mediumhead_syndicateplaguedoctort5,mediumhead_syndicateplaguedoctort5_barbarian,3,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,729
workorder_1002_0104_hat_shroudedintent,mediumhead_shroudedintenthatt5,1,Armoring,3,Outfitting Station Tier 3,Armor,Work Orders,1
1002_0104_corruptedthread,mediumhead_shroudedintenthatt5,1,Armoring,3,Outfitting Station Tier 3,Armor,Work Orders,1
1002_0104_smudgedfeathers,mediumhead_shroudedintenthatt5,1,Armoring,3,Outfitting Station Tier 3,Armor,Work Orders,1
1002_0104_umbralcloth,mediumhead_shroudedintenthatt5,1,Armoring,3,Outfitting Station Tier 3,Armor,Work Orders,1
mediumhead_marauderrank5,mediumhead_marauderrank5_occultist,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumhead_marauderrank5,mediumhead_marauderrank5_cleric,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumhead_marauderrank5,mediumhead_marauderrank5_barbarian,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumhead_marauderrank4,mediumhead_marauderrank4_occultist,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumhead_marauderrank4,mediumhead_marauderrank4_cleric,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumhead_marauderrank4,mediumhead_marauderrank4_barbarian,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumhead_marauderrank3,mediumhead_marauderrank3_occultist,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumhead_marauderrank3,mediumhead_marauderrank3_cleric,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumhead_marauderrank3,mediumhead_marauderrank3_barbarian,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumhead_marauderrank2,mediumhead_marauderrank2_occultist,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumhead_marauderrank2,mediumhead_marauderrank2_cleric,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumhead_marauderrank2,mediumhead_marauderrank2_barbarian,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumhead_marauderrank1,mediumhead_marauderrank1_occultist,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumhead_marauderrank1,mediumhead_marauderrank1_cleric,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumhead_marauderrank1,mediumhead_marauderrank1_barbarian,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumhead_covenantrank5,mediumhead_covenantrank5_occultist,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumhead_covenantrank5,mediumhead_covenantrank5_cleric,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumhead_covenantrank5,mediumhead_covenantrank5_barbarian,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumhead_covenantrank4,mediumhead_covenantrank4_occultist,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumhead_covenantrank4,mediumhead_covenantrank4_cleric,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumhead_covenantrank4,mediumhead_covenantrank4_barbarian,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumhead_covenantrank3,mediumhead_covenantrank3_occultist,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumhead_covenantrank3,mediumhead_covenantrank3_cleric,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumhead_covenantrank3,mediumhead_covenantrank3_barbarian,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumhead_covenantrank2,mediumhead_covenantrank2_occultist,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumhead_covenantrank2,mediumhead_covenantrank2_cleric,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumhead_covenantrank2,mediumhead_covenantrank2_barbarian,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumhead_covenantrank1,mediumhead_covenantrank1_occultist,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumhead_covenantrank1,mediumhead_covenantrank1_cleric,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumhead_covenantrank1,mediumhead_covenantrank1_barbarian,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumhands_syndicaterank5,mediumhands_syndicaterank5_occultist,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumhands_syndicaterank5,mediumhands_syndicaterank5_cleric,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumhands_syndicaterank5,mediumhands_syndicaterank5_barbarian,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumhands_syndicaterank4,mediumhands_syndicaterank4_occultist,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumhands_syndicaterank4,mediumhands_syndicaterank4_cleric,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumhands_syndicaterank4,mediumhands_syndicaterank4_barbarian,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumhands_syndicaterank3,mediumhands_syndicaterank3_occultist,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumhands_syndicaterank3,mediumhands_syndicaterank3_cleric,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumhands_syndicaterank3,mediumhands_syndicaterank3_barbarian,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumhands_syndicaterank2,mediumhands_syndicaterank2_occultist,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumhands_syndicaterank2,mediumhands_syndicaterank2_cleric,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumhands_syndicaterank2,mediumhands_syndicaterank2_barbarian,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumhands_syndicaterank1,mediumhands_syndicaterank1_occultist,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumhands_syndicaterank1,mediumhands_syndicaterank1_cleric,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumhands_syndicaterank1,mediumhands_syndicaterank1_barbarian,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumhands_syndicateplaguedoctort5,mediumhands_syndicateplaguedoctort5_cleric,3,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,729
mediumhands_syndicateplaguedoctort5,mediumhands_syndicateplaguedoctort5_brigand,3,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,729
mediumhands_syndicateplaguedoctort5,mediumhands_syndicateplaguedoctort5_barbarian,3,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,729
agenttenebrous,mediumhands_shroudedintentglovest5a,4,Armoring,3,Outfitting Station Tier 3,Armor,Work Orders,4
mediumhands_shroudedintentglovest5,mediumhands_shroudedintentglovest5a,2,Armoring,3,Outfitting Station Tier 3,Armor,Work Orders,8
workorder_1002_0104_gloves_shroudedintent,mediumhands_shroudedintentglovest5,1,Armoring,2,Outfitting Station Tier 3,Armor,Work Orders,1
1002_0104_layeredleather,mediumhands_shroudedintentglovest5,1,Armoring,2,Outfitting Station Tier 3,Armor,Work Orders,1
1002_0104_siphonedtwilight,mediumhands_shroudedintentglovest5,1,Armoring,2,Outfitting Station Tier 3,Armor,Work Orders,1
1002_0104_duskfalldye,mediumhands_shroudedintentglovest5,1,Armoring,2,Outfitting Station Tier 3,Armor,Work Orders,1
mediumhands_marauderrank5,mediumhands_marauderrank5_occultist,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumhands_marauderrank5,mediumhands_marauderrank5_cleric,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumhands_marauderrank5,mediumhands_marauderrank5_barbarian,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumhands_marauderrank4,mediumhands_marauderrank4_occultist,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumhands_marauderrank4,mediumhands_marauderrank4_cleric,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumhands_marauderrank4,mediumhands_marauderrank4_barbarian,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumhands_marauderrank3,mediumhands_marauderrank3_occultist,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumhands_marauderrank3,mediumhands_marauderrank3_cleric,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumhands_marauderrank3,mediumhands_marauderrank3_barbarian,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumhands_marauderrank2,mediumhands_marauderrank2_occultist,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumhands_marauderrank2,mediumhands_marauderrank2_cleric,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumhands_marauderrank2,mediumhands_marauderrank2_barbarian,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumhands_marauderrank1,mediumhands_marauderrank1_occultist,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumhands_marauderrank1,mediumhands_marauderrank1_cleric,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumhands_marauderrank1,mediumhands_marauderrank1_barbarian,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumhands_covenantrank5,mediumhands_covenantrank5_occultist,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumhands_covenantrank5,mediumhands_covenantrank5_cleric,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumhands_covenantrank5,mediumhands_covenantrank5_barbarian,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumhands_covenantrank4,mediumhands_covenantrank4_occultist,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumhands_covenantrank4,mediumhands_covenantrank4_cleric,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumhands_covenantrank4,mediumhands_covenantrank4_barbarian,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumhands_covenantrank3,mediumhands_covenantrank3_occultist,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumhands_covenantrank3,mediumhands_covenantrank3_cleric,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumhands_covenantrank3,mediumhands_covenantrank3_barbarian,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumhands_covenantrank2,mediumhands_covenantrank2_occultist,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumhands_covenantrank2,mediumhands_covenantrank2_cleric,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumhands_covenantrank2,mediumhands_covenantrank2_barbarian,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumhands_covenantrank1,mediumhands_covenantrank1_occultist,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumhands_covenantrank1,mediumhands_covenantrank1_cleric,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumhands_covenantrank1,mediumhands_covenantrank1_barbarian,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumfeet_syndicaterank5,mediumfeet_syndicaterank5_occultist,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumfeet_syndicaterank5,mediumfeet_syndicaterank5_cleric,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumfeet_syndicaterank5,mediumfeet_syndicaterank5_barbarian,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumfeet_syndicaterank4,mediumfeet_syndicaterank4_occultist,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumfeet_syndicaterank4,mediumfeet_syndicaterank4_cleric,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumfeet_syndicaterank4,mediumfeet_syndicaterank4_barbarian,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumfeet_syndicaterank3,mediumfeet_syndicaterank3_occultist,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumfeet_syndicaterank3,mediumfeet_syndicaterank3_cleric,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumfeet_syndicaterank3,mediumfeet_syndicaterank3_barbarian,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumfeet_syndicaterank2,mediumfeet_syndicaterank2_occultist,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumfeet_syndicaterank2,mediumfeet_syndicaterank2_cleric,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumfeet_syndicaterank2,mediumfeet_syndicaterank2_barbarian,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumfeet_syndicaterank1,mediumfeet_syndicaterank1_occultist,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumfeet_syndicaterank1,mediumfeet_syndicaterank1_cleric,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumfeet_syndicaterank1,mediumfeet_syndicaterank1_barbarian,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumfeet_syndicateplaguedoctort5,mediumfeet_syndicateplaguedoctort5_cleric,3,Armoring,3,Forge Tier 2,Armor,Faction Gear,729
mediumfeet_syndicateplaguedoctort5,mediumfeet_syndicateplaguedoctort5_brigand,3,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,729
mediumfeet_syndicateplaguedoctort5,mediumfeet_syndicateplaguedoctort5_barbarian,3,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,729
agentdarkened,mediumfeet_shroudedintentbootst4a,4,Armoring,3,Outfitting Station Tier 3,Armor,Work Orders,4
mediumfeet_shroudedintentbootst4,mediumfeet_shroudedintentbootst4a,2,Armoring,3,Outfitting Station Tier 3,Armor,Work Orders,8
workorder_1002_0104_boots_shroudedintent,mediumfeet_shroudedintentbootst4,1,Armoring,2,Outfitting Station Tier 3,Armor,Work Orders,1
1002_0104_soakedleather,mediumfeet_shroudedintentbootst4,1,Armoring,2,Outfitting Station Tier 3,Armor,Work Orders,1
1002_0104_muffledpadding,mediumfeet_shroudedintentbootst4,1,Armoring,2,Outfitting Station Tier 3,Armor,Work Orders,1
1002_0104_essenceofshadow,mediumfeet_shroudedintentbootst4,1,Armoring,2,Outfitting Station Tier 3,Armor,Work Orders,1
mediumfeet_marauderrank5,mediumfeet_marauderrank5_occultist,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumfeet_marauderrank5,mediumfeet_marauderrank5_cleric,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumfeet_marauderrank5,mediumfeet_marauderrank5_barbarian,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
mediumfeet_marauderrank4,mediumfeet_marauderrank4_occultist,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumfeet_marauderrank4,mediumfeet_marauderrank4_cleric,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumfeet_marauderrank4,mediumfeet_marauderrank4_barbarian,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,162
mediumfeet_marauderrank3,mediumfeet_marauderrank3_occultist,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumfeet_marauderrank3,mediumfeet_marauderrank3_cleric,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumfeet_marauderrank3,mediumfeet_marauderrank3_barbarian,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,54
mediumfeet_marauderrank2,mediumfeet_marauderrank2_occultist,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumfeet_marauderrank2,mediumfeet_marauderrank2_cleric,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumfeet_marauderrank2,mediumfeet_marauderrank2_barbarian,2,Armoring,2,Outfitting Station Tier 2,Armor,Faction Gear,18
mediumfeet_marauderrank1,mediumfeet_marauderrank1_occultist,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumfeet_marauderrank1,mediumfeet_marauderrank1_cleric,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumfeet_marauderrank1,mediumfeet_marauderrank1_barbarian,1,Armoring,1,Outfitting Station Tier 2,Armor,Faction Gear,3
mediumfeet_covenantrank5,mediumfeet_covenantrank5_occultist,2,Armoring,3,Outfitting Station Tier 2,Armor,Faction Gear,486
